Código,Descrição,Média,Sistema,Galpão,Divergente,%,Data,Hora,Tipo,Observação,
103783,FIO ALUMÍNIO PARA BOBINAR 24 AWG,1,,,0.0,0.0,2026-06-10,16:25:00,,Item não tem estoque no setor,
103774,FIO ALUMINIO PARA BOBINAR QZYL-2/180EIW 26 AWG 0.40MM,1,,,0.0,0.0,2026-06-10,16:25:00,,Item não tem estoque no setor,
103781,FIO ALUMINIO 180° 25 AWG - TYPE QZYL-2/180EIW (BOBINAGEM),1,,,0.0,0.0,2026-06-10,16:25:00,,Item não tem estoque no setor,
103775,"FIO ALUMINIO PARA BOBINAR QZYL-2/180EIW 26,5 AWG 0.38MM",1,,,0.0,0.0,2026-06-10,16:25:00,,Item não tem estoque no setor,
103784,FIO ALUMÍNIO PARA BOBINAR 25 AWG - TYPE 155C/UEW (FECHADURAS),5,,,0.0,0.0,2026-06-10,16:25:00,,Item não tem estoque no setor,
101830,LÂMINA DE AÇO EI-41 (WITHOUT HOLES),5,,,0.0,0.0,2026-06-10,16:26:00,,Item não tem estoque no setor,
311001,"CELERON MMG 1,6MM 1000 X 1000MM",5,,,0.0,0.0,2026-06-10,16:27:00,,Item não tem estoque no setor,
301040,PECA ACRILICO CAST 210 X 297 X 2 MM LISA FM390	,5,,,0.0,0.0,2026-06-10,16:27:00,,Item não tem estoque no setor,
301038,NYLON PA 6 - 6.6 INDUSTRIAL 30%FV COR PRETO PEPASA (PF-1006 SS -BK),5,,,0.0,0.0,2026-06-10,16:27:00,,Item não tem estoque no setor,
301047,PECA ACRILICO CAST 1050 X 2050 X 2 MM LISA FM390 COLOR CLEAR XIN - 5806,5,,,0.0,0.0,2026-06-10,16:27:00,,Item não tem estoque no setor,
303016,"FITA DUPLA FACE SILICONE 1,0MM X 06MM (CONTINUA)",5,,,0.0,0.0,2026-06-10,16:27:00,,Item não tem estoque no setor,
301001,ABS VIRGEM,5,,,0.0,0.0,2026-06-10,16:27:00,,Item não tem estoque no setor,
302008,PIGMENTO PRETO - ABS,5,,,0.0,0.0,2026-06-10,16:27:00,,Item não tem estoque no setor,
412377,MOTOR 4 POLOS 127V POLIA Ø20mm P/ LAV. ALTA CAPACIDADE,15,,,0.0,0.0,2026-06-10,16:28:00,,Item não tem estoque no setor,
412392,MOTOR 4 POLOS 220V POLIA Ø20mm P/ LAV. ALTA CAPACIDADE COM PÉ,15,,,0.0,0.0,2026-06-10,16:28:00,,Item não tem estoque no setor,
412183,MOTOR 4 POLOS 127V POLIA Ø20mm P/ LAV. ALTA CAPACIDADE COM PÉ,15,,,0.0,0.0,2026-06-10,16:28:00,,Item não tem estoque no setor,
412184,MOTOR TANQUINHO COLORMAQ P24 220V 60HZ,15,,,0.0,0.0,2026-06-10,16:28:00,,Item não tem estoque no setor,
802057,CILINDRO PARA FECHADURA E-CODE - LEVER - MODELO: ALUMINUM/ BRASS (CILINDRO GRANDE + 3 CHAVES),1,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
802060,MINI MOTOR DC PARA FECHADURAS DIGITAIS (MODELO N20AGB298-11115),1,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
916189,PAINEL ACRILICO F313 V1 WHITE PMMA - P/ FECHADURA RX500,1,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
916262,PLACA PRINCIPAL FECHADURA BT100 APP - (PART1: LOCK MAIN BOARD),1,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
916307,PLACA PRINCIPAL DO TECLADO FECHADURA BT100 APP - (PART2: KEYPAD MAIN BOARD),5,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
916308,PLACA DE TOQUE DO TECLADO FECHADURA BT100 APP - (PART3: KEYPAD TOUCH BOARD),5,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
916327,PLACA DE CIRCUITO IMPRESSO PARA FECHADURA MODELO AGL BT1,5,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
916080,CONTROLE REMOTO MS-R03 PARA FECHADURA SMART X,5,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
916328,MINI FECHADURA PARA ARMÁRIO MODELO M-2302A,5,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
916329,MINI FECHADURA PARA ARMÁRIO MODELO M-1602S-30MM,5,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
916330,MINI FECHADURA PARA ARMÁRIO MODELO S-2022SF11,5,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
916326,FECHADURA DIGITAL H20 BLACK WIFI - DOOR LOCK - MODELO: AGL-H91A,5,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
802045,CILINDRO PARA FECHADURA - LEVER - MODELO: ALUMINUM/ BRASS,5,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
916207,FECHADURA ELETRÔNICA - DOOR LOCK - AGL-H10B-M - PRETA C/ PRATA,5,,,0.0,0.0,2026-06-10,16:31:00,,Item não tem estoque no setor,
802021,"CHAVEIRO DE COURO AGL 13,56Mhz",5,,,0.0,0.0,2026-06-10,16:34:00,,Item não tem estoque no setor,
807210,CA BIOMETRICO AGL MONTADO PARA ULTRA/AL100/BT-1 - PRETO,5,,,0.0,0.0,2026-06-10,16:34:00,,Item não tem estoque no setor,
807213,CA BIOMETRICO AGL MONTADO PARA ULTRA/AL100/BT-1 - BRANCO,5,,,0.0,0.0,2026-06-10,16:34:00,,Item não tem estoque no setor,
807214,CA AGL MONTADO PARA AL100R BIO/BT-1 - PRETO,5,,,0.0,0.0,2026-06-10,16:34:00,,Item não tem estoque no setor,
701155,EIXO PRINCIPAL DO NEW BV - BRUTO,68,7.0,186.0,179.0,0.9623655913978495,2026-06-11,16:36:00,Inventário,,
813024,TAMPA PROTEÇÃO DO MOTOR - PRETA,19,0.0,166.0,166.0,1.0,2026-06-11,16:38:00,Inventário,,
813182,"FUSO P 7.5MM DE 0,75M E 2 ENTRADAS PIVO",43,54.0,74.0,20.0,0.2702702702702703,2026-06-11,16:43:00,Inventário,,
512001,CONJUNTO ESTATOR E ROTOR AGL DESL P17 1/7 cv 04 42Z 127V 60HZ,19.333333333333332,42.0,50.0,8.0,0.16,2026-06-12,15:38:00,Inventário,Emergêncial,
813261,,10,,,0.0,0.0,2026-06-15,,,,
701187,,10,,,0.0,0.0,2026-06-15,,,,
500026,,10,,,0.0,0.0,2026-06-15,,,,
411057,,10,,,0.0,0.0,2026-06-15,,,,
813167,,10,,,0.0,0.0,2026-06-15,,,,
813084,,10,,,0.0,0.0,2026-06-15,,,,
412029,,10,,,0.0,0.0,2026-06-15,,,,
813533,TAMPA LATERAL DIREITA PARA PORTA SOCIAL,10,,,0.0,0.0,2026-06-15,,,,
807219,,,,,0.0,0.0,2026-06-15,,,,
807221,,,,,0.0,0.0,2026-06-15,,,,
500029,,10,,,0.0,0.0,2026-06-15,,,,
500030,,10,,,0.0,0.0,2026-06-15,,,,
813147,,10,,,0.0,0.0,2026-06-15,,,,
900001,,10,,,0.0,0.0,2026-06-15,,,,
813007,,10,,,0.0,0.0,2026-06-15,,,,
801162,,10,,,0.0,0.0,2026-06-15,,,,
804524,,10,,,0.0,0.0,2026-06-15,,,,
707046,,10,,,0.0,0.0,2026-06-15,,,,
813572,"PERFIL AL 6,0M STL 1851 CANCELAS",27.4,70.0,48.0,-22.0,-0.4583333333333333,2026-06-15,11:00:00,Inventário,,
813568,"PERFIL AL 4,0M STL 1851 CANCELAS",24.166666666666668,159.0,138.0,-21.0,-0.15217391304347827,2026-06-15,11:05:00,Inventário,,
813560,"PERFIL AL 3,5M SOL 7 STLF-0864 6063",61.2,66.0,60.0,-6.0,-0.1,2026-06-15,11:07:00,Contado,,
813569,"PERFIL AL 4,5M STL 1851 CANCELAS",27.8,165.0,132.0,-33.0,-0.25,2026-06-15,11:08:00,Inventário,,
813616,"PERFIL AL 3,5M STL 1851 CANCELAS",41,90.0,86.0,-4.0,-0.046511627906976744,2026-06-15,11:09:00,Contado,,
813614,"PERFIL AL 3,0M STL 1851 CANCELAS",36.25,63.0,19.0,-44.0,-2.3157894736842106,2026-06-15,11:10:00,Inventário,Furo de estoque feio,
911081,PLACA REVISADA CENTRAL BASIC G,1,0.0,0.0,0.0,0.0,2026-06-15,11:11:00,Contado,,
911156,PLACA REVISADA NOVA CENTRAL DUPLA,1,1216.0,1008.0,-208.0,-0.20634920634920634,2026-06-15,11:34:00,Contado,"Só contei estoque, falta contar linha",
911128,PLACA REVISADA NOVA CCMD INDUSTRIAL IZZY,,206.0,417.0,211.0,0.5059952038369304,2026-06-15,12:10:00,Contado,Aguardando movimentação da revisão,
103795,"FIO PARALELO 1,5MM N14BC MEGA 100M",140,800.0,300.0,-500.0,-1.6666666666666667,2026-06-15,12:26:00,Movimentação,"Perdas, consumo divergente de lista, movimentação errado do almoxarifado.",
103097,TERMINAL ESPADA P/ TRANSFORMADORES - ZINCADO (EXCETO SEG E CERCA),5,,,0.0,0.0,2026-06-15,12:28:00,,,
103762,FIO COBRE ESMALTADO 155 TS 33 AWG,5,,,0.0,0.0,2026-06-15,12:28:00,,,
103768,FIO COBRE ESMALTADO 155 TS 40 AWG,5,,,0.0,0.0,2026-06-15,12:28:00,,,
103752,FIO COBRE ESMALTADO 155 TS 31 AWG,5,,,0.0,0.0,2026-06-15,12:28:00,,,
103773,FIO COBRE ESMALTADO 155 TS 39 AWG,5,,,0.0,0.0,2026-06-15,12:28:00,,,
100265,"MICROCONTROLADOR RECEPTOR 433MHz 5V 0,03A COM ANTENA - RECEIVER MODULE - HR2 433M WITH ANTENNA",1,,,0.0,0.0,2026-06-15,12:29:00,,,
103761,FIO COBRE ESMALTADO 155 TS 38 AWG,1,,,0.0,0.0,2026-06-15,12:29:00,,,
103853,NÚCLEO DE FERRITE DA BOBINA,1,,,0.0,0.0,2026-06-15,12:29:00,,,
103164,CONECTOR PARA CIRCUITO IMPRESSO PH-14P ONESIDE L200 STRIP L10 BULK,1,,,0.0,0.0,2026-06-15,12:29:00,,,
101820,BATERIA DE LITHIUM LR6-4S TRAY - PILHA AA,1,,,0.0,0.0,2026-06-15,12:29:00,,,
103165,CONECTOR PARA CIRCUITO IMPRESSO TX1.0-6P L50 RED/ BLACK/ YELLOW/ GREEN/ BLUE/ WHITE BULK (TX1.0-6P),1,,,0.0,0.0,2026-06-15,12:29:00,,,
916057,MODULO PARA BIOMETRIA MODELO 160*160 SECFIRE MZ-V3.0.1 - FINGERPRINT MOULD,1,,,0.0,0.0,2026-06-15,12:29:00,,,
802059,"CHAVE DIGITAL TAG CHAVEIRO RESINADO 13,56MHZ (MODELO F08/RFID TAG)",1,,,0.0,0.0,2026-06-15,12:29:00,,,
802061,"CARTÃO INTELIGENTE E CHAVE DIGITAL - CHAVE MESTRA 13,56MHZ (MODELO F08  CARTÃO RFID)",1,,,0.0,0.0,2026-06-15,12:29:00,,,
802052,"CHAVE DIGITAL TAG RFID 13,56MHz DA FECHADURA DIGITAL AGL - H20 WIFI",1,,,0.0,0.0,2026-06-15,12:29:00,,,
102568,FONTE  DE  ALIMENTAÇÃO  12V - 3A POWER SUPPLIER,1,,,0.0,0.0,2026-06-15,12:29:00,,,
104814,MICROFONE DE ELETRETO SENSIBILIDADE 40dB DGO9767CD,1,,,0.0,0.0,2026-06-15,12:29:00,,,
802062,"CHAVE DIGITAL TAG CHAVEIRO PLÁSTICO 13,56MHZ - TK4100 ABS KEY FOB - TAG 8 (SEM PINTURA)",1,,,0.0,0.0,2026-06-15,12:29:00,,,
103077,CONECTOR TERMINAL WHITE WIRE 1.25-2P RED/BLACK L80,1,,,0.0,0.0,2026-06-15,12:29:00,,,
103067,CONECTOR TERMINAL WHITE WIRE FX1.0-10P WITH PROTECTION L210 BAG/BULK (FX1.0-10P),1,,,0.0,0.0,2026-06-15,12:29:00,,,
103076,CONECTOR TERMINAL WHITE WIRE 1.0/2.0/1.0-10P WITH PROTECTION L5.8+25 BAG/BULK (1.0/2.0/1.0-10),1,,,0.0,0.0,2026-06-15,12:29:00,,,
100137,RESISTOR 100R 1/4W CR25 PTH ±5% TAPE BOX (CF1/4W-100R),1,,,0.0,0.0,2026-06-15,12:29:00,,,
102075,"CIRCUITO INTEGRADO AH180-PG-B SENSOR LINEAR DE EFEITO HALL 5V 3,5mA PTH TO-92S BOX (AH180-PG-B)",1,,,0.0,0.0,2026-06-15,12:29:00,,,
102515,FONTE  DE  ALIMENTAÇÃO  12V - 1A,1,,,0.0,0.0,2026-06-15,12:29:00,,,
103139,CABO CONECTOR TERMINAL WHITE WIRE BLK-PH-3P L68.4 BLACK/RED/YELLOW BOX (BLK-PH-3P L68.4),1,,,0.0,0.0,2026-06-15,12:29:00,,,
100291,"PLACA DE CIRCUITO IMPRESSO DE ANTENA 13,56MHz PARA FECHADURA LINHA ULTRA (MODELO REDONDO)",1,,,0.0,0.0,2026-06-15,12:29:00,,,
103873,CABO CONECTOR PH-2P ORANGE L65 65MM PARA AL100R BIO CARD,1,,,0.0,0.0,2026-06-15,12:29:00,,,
103784,FIO ALUMÍNIO PARA BOBINAR 25 AWG - TYPE 155C/UEW (FECHADURAS),5,,,0.0,0.0,2026-06-15,12:29:00,,,
103085,"TERMINAL METALICO COM ARGOLA PARA BOBINA - 3,2MM REEL C/30000 PEÇAS (METALLIC RIN PIN TERMINAL 3,2)	",1,,,0.0,0.0,2026-06-15,12:29:00,,,
102509,FONTE  DE  ALIMENTAÇÃO  13.7V - 2A POWER SUPPLIER,1,,,0.0,0.0,2026-06-15,12:29:00,,,
100201,"ANTENA CIRCULAR DIAMETRO 45MM 125KHZ FIO 0,1MM 27CM PRETO/VERMELHO BOX (CIRCLE ANTENNA DIAMITER 45MM",1,,,0.0,0.0,2026-06-15,12:29:00,,,
100290,"PLACA DE CIRCUITO IMPRESSO DE ANTENA 13,56MHz PARA FECHADURA LINHA ULTRA (MODELO RETANGULAR)
",1,,,0.0,0.0,2026-06-15,12:29:00,,,
101870,"BATERIA DE LITHIUM CR2016 90mAH 3,0V TRAY (CR2016)",140,100.0,105.0,5.0,0.047619047619047616,2026-06-15,13:39:00,Contado,,
100817,SENSOR REED SWITCH (MODELO FLEX-14 1315),1,13254.0,8000.0,-5254.0,-0.65675,2026-06-15,13:40:00,Inventário,,
101830,LÂMINA DE AÇO EI-41 (WITHOUT HOLES),5,,,0.0,0.0,2026-06-15,13:41:00,,,
203004,LINGOTE DE ALUMINIO,1,,,0.0,0.0,2026-06-15,13:42:00,,,
201053,"CANTONEIRA 1.1/2X1/8 - 6,00M 1006/1022M",1,,,0.0,0.0,2026-06-15,13:42:00,,,
211018,ZAMAC,1,,,0.0,0.0,2026-06-15,13:42:00,,,
202034,AÇO RED TREF SAE 1020 14.29 SAE J403,1,,,0.0,0.0,2026-06-15,13:42:00,,,
202016,"ARAME BTC RECOZIDO RETREFILADO C/ ALUMINIO 03,85MM",1,,,0.0,0.0,2026-06-15,13:42:00,,,
311001,"CELERON MMG 1,6MM 1000 X 1000MM",5,,,0.0,0.0,2026-06-15,13:43:00,,,
301040,PECA ACRILICO CAST 210 X 297 X 2 MM LISA FM390	,5,,,0.0,0.0,2026-06-15,13:43:00,,,
301038,NYLON PA 6 - 6.6 INDUSTRIAL 30%FV COR PRETO PEPASA (PF-1006 SS -BK),5,,,0.0,0.0,2026-06-15,13:43:00,,,
301047,PECA ACRILICO CAST 1050 X 2050 X 2 MM LISA FM390 COLOR CLEAR XIN - 5806,5,,,0.0,0.0,2026-06-15,13:43:00,,,
303016,"FITA DUPLA FACE SILICONE 1,0MM X 06MM (CONTINUA)",5,,,0.0,0.0,2026-06-15,13:43:00,,,
301001,ABS VIRGEM,5,,,0.0,0.0,2026-06-15,13:43:00,,,
302008,PIGMENTO PRETO - ABS,5,,,0.0,0.0,2026-06-15,13:43:00,,,
105071,FITA GOMADA 80 MM COM REFORÇO,26.6,1.891,4.0,2.109,0.52725,2026-06-15,13:47:00,Inventário,,
412144,CJ ESTATOR ROTOR BOBINADO AGL P28 220V 60HZ FLORA HIDALGO,1,,,0.0,0.0,2026-06-15,13:54:00,,,
412165,CJ ESTATOR ROTOR BOBINADO AGL P28 127V 60HZ FLORA HIDALGO,1,,,0.0,0.0,2026-06-15,13:54:00,,,
412166,ESTATOR P60 4 POLOS ENCARTUCHADO FLORA HIDALGO,1,,,0.0,0.0,2026-06-15,13:54:00,,,
412170,ESTATOR P28 4 POLOS ENCARTUCHADO FLORA HIDALGO,1,,,0.0,0.0,2026-06-15,13:54:00,,,
412177,ESTATOR BOBINADO P20 220V 60HZ FLORA HIDALGO,20,,,0.0,0.0,2026-06-15,13:54:00,,,
412178,ESTATOR BOBINADO P20 127V 60HZ FLORA HIDALGO,20,,,0.0,0.0,2026-06-15,13:54:00,,,
412176,ESTATOR P20 4 POLOS ENCARTUCHADO FLORA HIDALGO,20,,,0.0,0.0,2026-06-15,13:54:00,,,
412095,ROTOR AGL DESL P17 4 POLOS,13.5,,,0.0,0.0,2026-06-15,13:56:00,,,
412005,ROTOR AGL DESL P28 4 POLOS,13.5,,,0.0,0.0,2026-06-15,13:56:00,,,
412100,ROTOR AGL DESL P33 4 POLOS,20,,,0.0,0.0,2026-06-15,13:56:00,,,
412016,ROTOR AGL DESL P45 4 POLOS EIXO C/ VENTOINHA,13.5,,,0.0,0.0,2026-06-15,13:56:00,,,
412081,ROTOR AGL DESL P22 2 POLOS EIXO C/ VENTOINHA,20,,,0.0,0.0,2026-06-15,13:56:00,,,
412021,ROTOR AGL DESL P24 4 POLOS EIXO C/ VENTOINHA,20,,,0.0,0.0,2026-06-15,13:56:00,,,
412062,ROTOR AGL DESL P28 2 POLOS EIXO C/ VENTOINHA,20,,,0.0,0.0,2026-06-15,13:56:00,,,
412066,ROTOR AGL DESL P39 2 POLOS EIXO C/ VENTOINHA,20,,,0.0,0.0,2026-06-15,13:56:00,,,
412096,ROTOR AGL DESL P60 4 POLOS EIXO C/ VENTOINHA,20,,,0.0,0.0,2026-06-15,13:56:00,,,
412036,ROTOR AGL DESL P80 4 POLOS EIXO C/ VENTOINHA,13.5,,,0.0,0.0,2026-06-15,13:56:00,,,
412061,ROTOR AGL DESL P24 2 POLOS EIXO C/ VENTOINHA,20,,,0.0,0.0,2026-06-15,13:56:00,,,
916294,MOLA HELICOIDAL PLANA (403044),1,,,0.0,0.0,2026-06-15,13:56:00,,,
916295,MOLA HELICOIDAL DUPLA (403045),1,,,0.0,0.0,2026-06-15,13:56:00,,,
916296,MOLA HELICOIDAL CONICA (403046),1,,,0.0,0.0,2026-06-15,13:56:00,,,
916307,PLACA PRINCIPAL DO TECLADO FECHADURA BT100 APP - (PART2: KEYPAD MAIN BOARD),5,,,0.0,0.0,2026-06-15,13:56:00,,,
916308,PLACA DE TOQUE DO TECLADO FECHADURA BT100 APP - (PART3: KEYPAD TOUCH BOARD),5,,,0.0,0.0,2026-06-15,13:56:00,,,
916327,PLACA DE CIRCUITO IMPRESSO PARA FECHADURA MODELO AGL BT1,5,,,0.0,0.0,2026-06-15,13:56:00,,,
916080,CONTROLE REMOTO MS-R03 PARA FECHADURA SMART X,5,,,0.0,0.0,2026-06-15,13:56:00,,,
916225,MODULO AUTOMAÇÃO 20A - (WIFI BREAKER),1,,,0.0,0.0,2026-06-15,13:56:00,,,
916221,MONITOR VIDEO PORTEIRO CONDOMINIUM 16APP - TUYA SMART 7-INCH WIRED INDOOR TOUCH MONITOR - TP1L,1,,,0.0,0.0,2026-06-15,13:56:00,,,
916328,MINI FECHADURA PARA ARMÁRIO MODELO M-2302A,5,,,0.0,0.0,2026-06-15,13:56:00,,,
916329,MINI FECHADURA PARA ARMÁRIO MODELO M-1602S-30MM,5,,,0.0,0.0,2026-06-15,13:56:00,,,
916330,MINI FECHADURA PARA ARMÁRIO MODELO S-2022SF11,5,,,0.0,0.0,2026-06-15,13:56:00,,,
916281,NOBREAK ACK-650 220V - (UPS650VA-LCD-220V),1,,,0.0,0.0,2026-06-15,13:56:00,,,
916326,FECHADURA DIGITAL H20 BLACK WIFI - DOOR LOCK - MODELO: AGL-H91A,5,,,0.0,0.0,2026-06-15,13:56:00,,,
802025,MINI MOTOR DE PASSO - STEPPING MOTOR - 35BY412-006 12V 100RPM,1,,,0.0,0.0,2026-06-15,13:56:00,,,
802045,CILINDRO PARA FECHADURA - LEVER - MODELO: ALUMINUM/ BRASS,5,,,0.0,0.0,2026-06-15,13:56:00,,,
916200,MODULO AUTOMAÇÃO 1 CANAL - SWITCH MODULE - MODELO: M01-1-10A,1,,,0.0,0.0,2026-06-15,13:56:00,,,
916207,FECHADURA ELETRÔNICA - DOOR LOCK - AGL-H10B-M - PRETA C/ PRATA,5,,,0.0,0.0,2026-06-15,13:56:00,,,
603512,AUTOMATIZADOR PARA PORTAS PIVOTANTE ED100 (AUTOMATIC SWING DOOR OPENER),1,,,0.0,0.0,2026-06-15,13:56:00,,,
811535,SACO PLASTICO TRANSPARENTE 27CM X 14CM,1,,,0.0,0.0,2026-06-15,14:00:00,,,
811063,MANUAL DE INSTALAÇÃO TRAVA ELETROMAGNETICA 110V/220V,1,,,0.0,0.0,2026-06-15,14:00:00,,,
811712,"CAIXA TRAVA ELETR P/PORTOES CHAPA ELE SEG 17,5 X 9,5 X 6,6",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811697,"CAIXA TRAVA ELETROMAGNETICA AGL 17,4 X 9,5 X 6,7",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811709,"CAIXA FECHADURA 12V MINI AGL 9,0 X 9,1 X 14,8",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811546,"CAIXA FECHADURA ELETROIMA AL150 FOSCO AGL 8,0 X 6,1 X 16,3",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811503,"CAIXA FECH ELETR AL100R AGL 16,2 X 10,0 X 11,1
",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811762,SACO ZIP PADRAO - 05X07,1,,,0.0,0.0,2026-06-15,14:00:00,,,
811723,"CAIXA FECHADURA ELÉTRICA ULTRA CARD AGL 16,2 X 10,0 X 11,1",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811750,"CAIXA TRAVA LATERAL P/ PORTA DE AÇO AGL 6,0 X 5,0 X 22,0",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811128,"CAIXA AGL FECHADURA DIGITAL BT 100 BIO APP 28,6 X 20,5 X 7,2",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811111,MANUAL CHAVE E-CODE,1,,,0.0,0.0,2026-06-15,14:00:00,,,
811903,"CAIXA FECHADURA DIGITAL AGL BT-1 BIO CARD 28,6 X 20,5 X 7,2",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811543,"CAIXA PARA ACIONADOR ELETRÔNICO AGL 9,5CM X 5,5CM X 4CM",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811621,"CAIXA PARA ACIONADOR ELETRÔNICO SEG 9,5CM X 5,5CM X 4CM",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811057,MANUAL DE INSTALAÇÃO PLACA AVULSA CENTRAL INVERSORA PORTUGUÊS,1,,,0.0,0.0,2026-06-15,14:00:00,,,
811722,"CAIXA FECHADURA ELETRICA ULTRA AGL 16,2 X 10,0 X 11,1",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811871,MANUAL DE INSTALAÇÃO FECHADURAS LINHA ULTRA NOVA FREQUÊNCIA 16 PÁGINAS,1,,,0.0,0.0,2026-06-15,14:00:00,,,
811781,"CAIXA FECHADURA ULTRA MAGIC CARD AGL 16,2 X 10,0 X 11,1",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811726,"EMBALAGEM AGL MOTOR P/ CENTRAL CERCA ELÉTRICA 24,1 X 22,3 X 8,6 X 8,6",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811533,"CAIXA FECH ELETR AL100 AGL 16,2 X 10,0 X 11,1",1,,,0.0,0.0,2026-06-15,14:00:00,,,
811510,"CAIXA PORTEIRO COLETIVO S300 AGL 10 X 8,1 X 16,0",1,,,0.0,0.0,2026-06-15,14:00:00,,,
801259,GABINETE VERTICAL - PRETO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801290,TAMPA GABINETE VERTICAL - PRETA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801291,CANTONEIRA GABINETE VERTICAL - PRETA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801257,GABINETE METÁLICO 3U - PRETO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801288,TAMPA GABINETE 3U - PRETA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801258,GABINETE METÁLICO 5U - PRETO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801289,TAMPA GABINETE 5U - PRETA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801260,GABINETE VERTICAL - BRANCO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801294,TAMPA GABINETE VERTICAL - BRANCA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801295,CANTONEIRA GABINETE VERTICAL - BRANCA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801264,GABINETE METÁLICO 3U - BRANCO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801292,TAMPA GABINETE 3U - BRANCA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801263,GABINETE METÁLICO 5U - BRANCO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801293,TAMPA GABINETE 5U - BRANCA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
813479,CHAPA DE TRAÇÃO DA CORRENTE BV CADENA - ZINCADA,35,,,0.0,0.0,2026-06-15,14:00:00,,,
801269,PRATELEIRA PARA RACK CFTV PADRÃO - BRANCA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801268,PRATELEIRA PARA RACK CFTV PADRÃO - PRETA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
813319,TRAVA MAIOR SUPORTE FX PIVO - ZINCADO,10.75,,,0.0,0.0,2026-06-15,14:00:00,,,
801242,SUPORTE DAS FONTES CANCELA AGUSTA - CINZA,10.333333333333334,,,0.0,0.0,2026-06-15,14:00:00,,,
401047,PARAFUSO 5/32 X 5/16 PA CP. PHILLIPS - ZINCADO (PROD),1,,,0.0,0.0,2026-06-15,14:00:00,,,
801237,BATENTE DA TRAVA ELETROMAGNETICA - SEG,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801255,EMBOLO MÓVEL TRAVA MAGNÉTICA (MACIÇO) 110/220V - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
807199,CAIXA DA TRAVA ELETROMAGNÉTICA (MODELO NOVO) - CINZA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801090,BATENTE DA TRAVA ELETROMAGNETICA - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
401008,PARAFUSO PLASTIC PAN PHILLIPS 3 X 8 ZB,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801021,TAMPA AGL AL100 - PRETA,1,,,0.0,0.0,2026-06-15,14:00:00,,,
801107,ALONGADOR CILINDRO CH. SIMP. AL100/AL100R/MINI.93MM - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
805114,EIXO PILOTO TRAVA LATERAL - ZINCADO,1,,,0.0,0.0,2026-06-15,14:00:00,,,
401001,PARAFUSO 5/32 X 1.1/4 PN. PH - ZI (PROD),1,,,0.0,0.0,2026-06-15,14:00:00,,,
401009,"PARAFUSO 5/32 X 1/2"" PN. PH - ZI (PROD)",1,,,0.0,0.0,2026-06-15,14:00:00,,,
