Departamento,Unnamed: 1,Descrição,Seção,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Estoque mínimo,Estoque Máximo,Curva,Unnamed: 17,Estoque min,Estoque max,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Carteira
FECHADURAS,1201005,FECHADURA AGL PV200R1E - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,-26,-26,-26,-26,-26,-26,-86,-206,A,49,60,180,0,0,0,0,0,0,,0x17
FECHADURAS,1004252,FECHADURA AGL- MINI - 12V PRETA - 42MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,-17,-117,-377,-407,-407,-407,-1948,-5031,A,2741,1541,4624,0,0,0,0,0,0,,0x17
FECHADURAS,1201001,FECHADURA AGL PV200R1I - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,-13,-13,-13,-13,-13,-13,-220,-633,A,131,207,620,0,0,0,0,0,0,,0x17
FECHADURAS,1004249,FECHADURA AGL- MINI - 12V PRETA - 42MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,0,0,0,-9,-39,-39,-39,-39,-39,-92,-197,B,55,53,158,0,0,0,0,0,0,,0x17
FECHADURAS,1001548,FECHADURA AGL- AL100 - 12V PRETA - 42MM A.INT. CH.TETRA. F.CONV.,FECHADURA AGL - AL100,0,0,0,0,-9,-9,-9,-9,-9,-9,-42,-107,B,5,33,98,0,0,0,0,0,0,,0x17
FECHADURAS,1001538,FECHADURA AGL- AL100 - 12V PRETA - 42MM A. EXT. CH.SIMP. F.CONV.,FECHADURA AGL - AL100,0,0,0,0,-5,-5,-5,-5,-5,-5,-17,-40,C,11,12,35,0,0,0,0,0,0,,
FECHADURAS,1001072,FECHADURA AGL- AL100 - 110V CINZA - 42MM A.INT. CH.SIMP. F.CONV.,FECHADURA AGL - AL100,5,0,0,0,-5,-5,-5,-5,-5,-5,-9,-17,C,0,4,12,0,0,0,0,0,0,,
FECHADURAS,1006041,TRAVA ELETROMAGNÉTICA 220V - CINZA C/ MODULO V2024,TRAVA ELETROMAGNETICA ,0,0,0,0,-3,-21,-21,-21,-21,-21,-203,-568,A,127,182,547,0,0,0,0,0,0,,0x17
FECHADURAS,1201112,FECHADURA AGL PV200R1I - PRETA	,FECHADURA PORTA DE VIDRO,0,0,0,0,-1,-1,-1,-1,-1,-1,-3,-8,C,3,2,7,0,0,0,0,0,0,,0x17
FECHADURAS,1002045,FECHADURA AGL- AL100R - 12V BRANCA - AJUST. CH.SIMP. F.ESP. C/BOTÃO,FECHADURA AGL - AL100R,1,0,0,0,-1,-1,-1,-1,-1,-1,-3,-6,C,0,2,5,0,0,0,0,0,0,,
FECHADURAS,1001012,FECHADURA AGL- AL100 - 110V BRANCA - 42MM A.INT. CH.SIMP. F.CONV.,FECHADURA AGL - AL100,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,C,0,0,1,0,0,0,0,0,0,,0x17
FECHADURAS,1002003,FECHADURA AGL- AL100R - 110V PRETA - 42MM CH.SIMP. F.ESP.,FECHADURA AGL - AL100R,0,0,0,0,0,-45,-45,-45,-45,-45,-120,-271,B,55,75,226,0,0,0,0,0,0,,0x17
FECHADURAS,1002006,FECHADURA AGL- AL100R - 12V BRANCA - 42MM CH.SIMP. F.ESP.,FECHADURA AGL - AL100R,0,0,0,0,0,-3,-3,-3,-3,-3,-26,-72,B,42,23,69,0,0,0,0,0,0,,0x17
FECHADURAS,1002021,FECHADURA AGL- AL100R - 12V PRETA - 42MM CH.SIMP. F.ESP.,FECHADURA AGL - AL100R,0,0,0,0,0,0,-220,-255,-255,-255,-2207,-6112,A,2002,1952,5857,0,0,0,0,0,0,,0x17
FECHADURAS,1011110,"FECHADURA ELETR. TECLAM ULTRA MAGIC CARD PRETA MIFARE 13,56 MHZ - 42MM CH.SIMP. F.ESP. EX",FECHADURA ULTRA,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1011097,"FECHADURA ELETR. AGL ULTRA CARD PRETA MIFARE 13,56 MHZ - 42MM CH.SIMP. F.ESP. EX",FECHADURA ULTRA,0,0,0,0,0,0,0,-20,-20,-20,-23,-28,C,0,3,8,0,0,0,0,0,0,,0x17
FECHADURAS,1011005,FECHADURA ELETRÔNICA AGL ULTRA PRETA - 42MM CH.SIMP. F.ESP. EX,FECHADURA ULTRA,0,0,0,0,0,0,0,-20,-20,-20,-20,-20,C,0,0,0,0,0,0,0,0,0,,0x17
